Date,Log,Change,Close,Volume,Open,High,Low,Silver,SP500,DXY,US1Y,VIX,Oil,DFII10,T10YIE,USEPUINDXD,GPRD,GPRD_ACT,GPRD_THREAT
5/19/2015,-0.017171683,-1.7,1206.7,167820,1225.4,1225.5,1205.1,17.071,2127.83,95.27,0.23,12.85000038,63.48,0.42,1.85,45.51,128.44,138.71,151.3
5/20/2015,0.001656041,0.17,1208.7,119129,1207.7,1213.2,1202.7,17.113,2125.85,95.45,0.23,12.88000011,63.52,0.38,1.88,56.09,71.46,58.67,76.9
5/21/2015,-0.003813002,-0.38,1204.1,116552,1209.4,1212.4,1201,17.132,2130.82,95.25,0.22,12.10999966,64.7,0.35,1.84,58.45,56.79,37.74,62.96
5/22/2015,-8.3053E-05,-0.01,1204,138192,1206,1214.6,1201,17.051,2126.06,96.11,0.23,12.13000011,64.7,0.34,1.87,65.97,84.29,92.43,70.09
5/25/2015,0,0,1204,138192,1204,1204,1204,17.051,2126.06,96.01,0.23,12.13000011,64.7,0.34,1.87,41.75,86.68,111.11,61.78
5/26/2015,-0.01354649,-1.35,1187.8,91910,1207.3,1208.9,1185.6,16.746,2104.2,97.3,0.24,14.06000042,61.65,0.32,1.82,56.41,37.4,42.61,35.54
5/27/2015,-0.00109506,-0.11,1186.5,139297,1187.5,1191.3,1183.9,16.647,2123.48,97.37,0.27,13.27000046,61.35,0.34,1.8,49.51,83.28,92.25,76.94
5/28/2015,0.001936598,0.19,1188.8,141607,1188,1192.8,1180.2,16.669,2120.79,96.97,0.26,13.31000042,60.12,0.33,1.8,87.95,55.89,37.15,74.36
5/29/2015,0.000840831,0.08,1189.8,97474,1188.1,1194.4,1186,16.701,2107.39,96.91,0.26,13.84000015,63.16,0.32,1.8,39.59,55.47,71.1,32.95
6/1/2015,-0.000924953,-0.09,1188.7,162133,1189.8,1204.7,1184,16.68,2111.73,97.39,0.26,13.97000027,62.87,0.39,1.8,33.34,106.23,154.05,88.34
6/2/2015,0.004783694,0.48,1194.4,106711,1189.5,1196.4,1185.8,16.799,2109.6,95.83,0.26,14.23999977,63.14,0.44,1.83,71.05,65.35,60.13,66.88
6/3/2015,-0.007985584,-0.8,1184.9,117094,1193.8,1195.6,1179.1,16.48,2114.07,95.47,0.26,13.65999985,62.78,0.55,1.83,31.97,129.12,142.04,118.47
6/4/2015,-0.008220037,-0.82,1175.2,144559,1185.8,1186.6,1172.4,16.103,2095.84,95.46,0.27,14.71000004,60.34,0.5,1.81,80.34,84.13,97.85,58.3
6/5/2015,-0.006059849,-0.6,1168.1,142628,1176.5,1178,1162.1,15.984,2092.83,96.31,0.29,14.21000004,60.36,0.55,1.86,40.47,62.5,65.97,61.14
6/8/2015,0.004697451,0.47,1173.6,100756,1170.8,1177.1,1168.5,15.959,2079.28,95.3,0.27,15.28999996,61.33,0.54,1.85,150.67,81.79,40.77,110.52
6/9/2015,0.003402521,0.34,1177.6,87429,1173.2,1182.3,1171.8,15.957,2080.15,95.17,0.27,14.47000027,63.23,0.56,1.86,65.45,95.46,76.14,103.19
6/10/2015,0.007613606,0.76,1186.6,116677,1175.8,1191.8,1174.3,15.959,2105.2,94.65,0.28,13.22000027,64.68,0.63,1.87,34.96,48.58,26.42,58.76
6/11/2015,-0.005238711,-0.52,1180.4,101075,1185.7,1187.4,1174.8,15.96,2108.86,94.98,0.28,12.85000038,63.76,0.56,1.83,40.94,54.97,21.92,79.22
6/12/2015,-0.001017122,-0.1,1179.2,80500,1180.8,1183.7,1175.6,15.825,2094.11,94.97,0.28,13.77999973,63.19,0.55,1.84,47,41.64,45.29,37.78
6/15/2015,0.00558141,0.56,1185.8,124584,1180,1190.2,1171.9,16.083,2084.43,94.81,0.28,15.39000034,60.99,0.51,1.85,52.5,63.2,84,43.79
6/16/2015,-0.004140793,-0.41,1180.9,93967,1185.3,1187.4,1175.4,15.965,2096.29,95,0.28,14.81000042,60.75,0.44,1.88,40.37,114.23,100.21,113.98
6/17/2015,-0.003477969,-0.35,1176.8,96054,1181.1,1188.8,1173.9,15.947,2100.44,94.3,0.27,14.5,60.75,0.42,1.9,50.73,79.93,79.68,81.23
6/18/2015,0.021187946,2.14,1202,174738,1184.2,1205.7,1183.1,16.153,2121.24,94.04,0.26,13.18999958,61.37,0.46,1.89,78.79,83.09,100.84,78.1
6/19/2015,-8.31981E-05,-0.01,1201.9,79570,1201.8,1204,1198,16.109,2109.99,94.08,0.25,13.96000004,59.41,0.4,1.86,86.15,44.27,48.15,46.86
6/22/2015,-0.014920646,-1.48,1184.1,116780,1199.7,1200.8,1181.6,16.142,2122.85,94.33,0.27,12.73999977,60.54,0.47,1.9,64.15,90.68,116.99,70.97
6/23/2015,-0.006354069,-0.63,1176.6,106625,1185.3,1187.7,1175.6,15.737,2124.2,95.43,0.3,12.10999966,61.67,0.5,1.92,66.27,103.52,88.46,106.57
6/24/2015,-0.003149609,-0.31,1172.9,110046,1177.6,1179.7,1168.1,15.89,2108.58,95.26,0.3,13.26000023,61.63,0.48,1.9,27.52,84.82,75.16,86.2
6/25/2015,-0.000938286,-0.09,1171.8,80598,1174.1,1177.3,1170.5,15.841,2102.31,95.19,0.29,14.01000023,60.24,0.49,1.91,47.83,131.01,67.17,174.3
6/26/2015,0.00119403,0.12,1173.2,99904,1172.5,1178,1167.1,15.768,2101.49,95.47,0.29,14.02000046,60.14,0.57,1.92,79.86,81.49,89.36,60.99
6/29/2015,0.004931563,0.49,1179,136394,1182.5,1187.6,1173.2,15.695,2057.64,94.79,0.27,18.85000038,59.03,0.46,1.87,78.5,136.93,178.51,87.58
6/30/2015,-0.006125593,-0.61,1171.8,139830,1179.8,1180,1165.4,15.581,2063.11,95.48,0.28,18.22999954,60.31,0.48,1.87,122.02,169.32,173.13,187.73
7/1/2015,-0.002135749,-0.21,1169.3,90598,1172.4,1174.4,1166.7,15.577,2077.42,96.31,0.28,16.09000015,61.65,0.54,1.89,90.8,93.14,96.89,87.55
7/2/2015,-0.004972575,-0.5,1163.5,480,1165.2,1165.6,1163.7,15.562,2076.78,96.11,0.26,16.79000092,61.73,0.49,1.91,44.58,84.56,87.97,73.37
7/3/2015,0,0,1163.5,480,1163.5,1163.5,1163.5,15.562,2076.78,96.11,0.23,16.79000092,59.06,0.49,1.91,41.29,86.95,57.79,110.18
7/6/2015,0.008302354,0.83,1173.2,100581,1173.2,1174.4,1161.9,15.753,2068.76,96.3,0.26,17.01000023,57.19,0.43,1.87,100.06,109.33,65.39,127.27
7/7/2015,-0.017714798,-1.76,1152.6,190168,1168.8,1170,1146.8,14.969,2081.34,96.86,0.25,16.09000015,54.72,0.4,1.87,85.7,82.09,86.65,64.24
7/8/2015,0.009412444,0.95,1163.5,159002,1154,1163.8,1145.9,15.163,2046.68,96.29,0.24,19.65999985,55.7,0.39,1.83,62.4,61.78,37.9,79.04
7/9/2015,-0.003702592,-0.37,1159.2,122563,1157.5,1166.9,1155.1,15.361,2051.31,96.61,0.25,19.96999931,57.83,0.47,1.85,98.19,58.63,21.92,79.22
7/10/2015,-0.001122092,-0.11,1157.9,106510,1158.7,1164.5,1156.4,15.481,2076.62,96.03,0.28,16.82999992,57.72,0.55,1.87,94.87,107.39,82.35,123.64
7/13/2015,-0.002161415,-0.22,1155.4,118607,1162.3,1163.9,1149.8,15.457,2099.6,96.86,0.28,13.89999962,57.63,0.58,1.86,79.98,123.07,92.02,153.5
7/14/2015,-0.001645806,-0.16,1153.5,103814,1157,1159.1,1151.8,15.315,2108.95,96.64,0.27,13.36999989,57.2,0.56,1.85,68.09,67.7,19.28,104.55
7/15/2015,-0.005302285,-0.53,1147.4,141077,1153.9,1155.8,1141.9,15.048,2107.4,97.17,0.28,13.22999954,57.34,0.52,1.84,62.09,229.98,35.27,367.76
7/16/2015,-0.003055037,-0.31,1143.9,118613,1146.2,1148.2,1140.6,14.984,2124.29,97.67,0.29,12.10999966,57.31,0.52,1.84,72,117.65,21.99,183.43
7/17/2015,-0.01054584,-1.05,1131.9,149622,1144.3,1144.5,1129.6,14.834,2126.64,97.86,0.29,11.94999981,56.38,0.51,1.83,42.31,146.96,134.63,138.72
7/20/2015,-0.022424668,-2.22,1106.8,250336,1095,1132.5,1080,14.758,2128.28,98.03,0.31,12.25,56.42,0.56,1.82,46.59,125.31,108.63,144.97
7/21/2015,-0.002986022,-0.3,1103.5,163597,1098,1108.8,1095.9,14.785,2119.21,97.33,0.34,12.22000027,55.94,0.53,1.82,71.87,193.98,178.51,231.61
7/22/2015,-0.01093405,-1.09,1091.5,170919,1100.1,1102.3,1085.6,14.73,2114.15,97.6,0.34,12.11999989,56.36,0.53,1.8,43.42,152.95,148.13,167.16
7/23/2015,0.00237921,0.24,1094.1,194839,1093.4,1104.9,1086.1,14.701,2102.15,97.11,0.33,12.64000034,55.76,0.49,1.79,45,87.72,41.64,131.99
7/24/2015,-0.007891397,-0.79,1085.5,237901,1089.5,1100.9,1072.3,14.488,2079.65,97.24,0.32,13.73999977,54.29,0.51,1.76,60.12,113.36,142.31,111.72
7/27/2015,0.010447309,1.05,1096.9,53257,1098.2,1104.9,1088,14.605,2067.64,96.5,0.32,15.60000038,54.07,0.5,1.73,35.53,171.44,209.5,147.15
7/28/2015,-0.000182349,-0.02,1096.7,75543,1094.2,1098.7,1091.1,14.642,2093.25,96.77,0.32,13.43999958,54.3,0.51,1.75,38.06,132.93,148.42,114.96
7/29/2015,-0.003105025,-0.31,1093.3,107835,1094.8,1101.5,1089.8,14.743,2108.57,96.98,0.33,12.5,54.73,0.52,1.77,53.93,99.95,37.96,150.39
7/30/2015,-0.004216322,-0.42,1088.7,155535,1096.6,1098.2,1081.5,14.696,2108.63,97.56,0.36,12.13000011,54.29,0.51,1.77,35.73,74.98,43.97,88.03
7/31/2015,0.005861359,0.59,1095.1,166766,1087.7,1103,1079.2,14.745,2103.84,97.34,0.33,12.11999989,53.29,0.46,1.74,29.32,72.27,72.05,66.78
8/3/2015,-0.005218597,-0.52,1089.4,102779,1095.1,1098,1085.1,14.515,2098.04,97.49,0.33,12.56000042,49.49,0.46,1.7,88.27,28.46,11.35,37.86
8/4/2015,0.001192606,0.12,1090.7,108848,1087.5,1094.4,1080.2,14.557,2093.32,97.93,0.37,13,49.08,0.52,1.71,53.56,155.1,77.31,202.67
8/5/2015,-0.004686862,-0.47,1085.6,110005,1087.3,1091.7,1082,14.553,2099.84,97.96,0.38,12.51000023,49.04,0.58,1.7,43.76,77.83,87.29,80.9
8/6/2015,0.004136606,0.41,1090.1,90012,1084.1,1093.3,1082.7,14.677,2083.56,97.83,0.35,13.77000046,47.8,0.56,1.67,21.3,128.8,88.28,167.35
8/7/2015,0.003662672,0.37,1094.1,165051,1088.8,1098.9,1081.4,14.821,2077.57,97.56,0.38,13.39000034,47.54,0.52,1.66,3.32,90.14,62.9,97.44
8/10/2015,0.009098416,0.91,1104.1,142965,1094,1108.5,1089,15.292,2104.18,97.16,0.4,12.22999954,48.3,0.55,1.69,82.73,88.93,66.49,92.43
8/11/2015,0.00325527,0.33,1107.7,186562,1103.8,1119.1,1093.3,15.284,2084.07,97.29,0.37,13.71000004,47.33,0.49,1.66,65.65,93.8,78.75,90.31
8/12/2015,0.014252023,1.44,1123.6,184025,1108.2,1125.5,1101.1,15.476,2086.05,96.26,0.37,13.60999966,48.29,0.52,1.62,38.09,97.43,135.98,64.81
8/13/2015,-0.007145439,-0.71,1115.6,125318,1125.2,1126.3,1112.8,15.399,2083.39,96.44,0.4,13.48999977,48.01,0.57,1.62,35.58,110.11,155.51,68.67
8/14/2015,-0.002602883,-0.26,1112.7,100681,1114.6,1120.4,1111.1,15.213,2091.54,96.52,0.41,12.82999992,47.79,0.58,1.62,55.58,78.32,64.3,84.28
8/17/2015,0.005109598,0.51,1118.4,88129,1113.5,1122.2,1112.9,15.298,2102.44,96.81,0.4,13.02000046,47.77,0.58,1.58,26.3,95.61,56.07,121.59
8/18/2015,-0.001342102,-0.13,1116.9,116442,1117.2,1120.4,1108.5,14.79,2096.92,97.04,0.42,13.78999996,47,0.62,1.58,60.75,88.54,93.46,77.96
8/19/2015,0.009800506,0.98,1127.9,146994,1117.2,1134.3,1115.5,15.222,2079.61,96.36,0.39,15.25,45.75,0.55,1.57,83.7,121.07,115.87,120.81
8/20/2015,0.02218319,2.24,1153.2,174797,1133.3,1153.7,1132.1,15.562,2035.73,95.98,0.39,19.13999939,45.63,0.53,1.56,35.99,28.85,19.17,31.98
8/21/2015,0.005534431,0.55,1159.6,189582,1153.3,1167.9,1148.5,15.348,1970.89,95.01,0.36,28.03000069,43.84,0.52,1.53,80.21,86.26,34.4,129.12
8/24/2015,-0.005187631,-0.52,1153.6,255624,1160.2,1169.8,1145.1,14.798,1893.21,93.33,0.33,40.74000168,41.59,0.52,1.49,152.98,103.36,72.13,120.32
8/25/2015,-0.013351566,-1.33,1138.3,188989,1155.7,1156.3,1134,14.651,1867.61,94.53,0.36,36.02000046,41.86,0.59,1.53,177.02,58.12,92.7,28.99
8/26/2015,-0.012108504,-1.2,1124.6,194126,1139.9,1146,1116.9,14.078,1940.51,95.1,0.35,30.31999969,41.76,0.65,1.53,87.48,79.11,88.72,65.78
8/27/2015,-0.001779993,-0.18,1122.6,119691,1124.4,1131.7,1117,14.437,1987.66,95.61,0.36,26.10000038,44.46,0.6,1.58,61.26,85.71,111.08,71.27
8/28/2015,0.010103782,1.02,1134,141784,1124.4,1140.3,1123.1,14.549,1988.87,96.11,0.38,26.04999924,47.97,0.58,1.61,93.15,52.89,28.76,79.96
8/31/2015,-0.001323627,-0.13,1132.5,93050,1132.7,1136.3,1125,14.586,1972.18,95.82,0.39,28.43000031,47.97,0.58,1.63,113.96,79.25,42.14,105.44
9/1/2015,0.00642523,0.64,1139.8,124773,1133.8,1147.3,1133.8,14.62,1913.85,95.45,0.39,31.39999962,48.8,0.6,1.57,92.72,96.33,32.01,142.4
9/2/2015,-0.005454399,-0.54,1133.6,106996,1139,1141.9,1131.2,14.667,1948.86,95.83,0.37,26.09000015,47.67,0.64,1.56,93.82,75.72,56.61,78.7
9/3/2015,-0.008059917,-0.8,1124.5,102488,1133.2,1133.8,1121,14.707,1951.13,96.41,0.36,25.61000061,50.41,0.64,1.54,57.57,85.49,68.18,92.41
9/4/2015,-0.002760588,-0.28,1121.4,9777,1123,1124.1,1117,14.549,1921.22,96.23,0.36,27.79999924,48.59,0.62,1.51,144.81,98.03,40.72,129.06
9/7/2015,0,0,1121.4,9777,1121.4,1121.4,1121.4,14.549,1921.22,96.23,0.36,27.79999924,46.42,0.62,1.51,119.62,84.08,67.05,83.89
9/8/2015,-0.000356761,-0.04,1121,135811,1118.1,1126,1114.7,14.755,1969.41,95.98,0.39,24.89999962,48.88,0.67,1.53,69.15,117.95,127.39,114.43
9/9/2015,-0.017094433,-1.69,1102,161609,1121,1124.7,1100.1,14.576,1942.04,96.01,0.39,26.22999954,48.04,0.65,1.56,46.57,142.71,163.83,129.45
9/10/2015,0.006602475,0.66,1109.3,117042,1105.7,1114.1,1102.5,14.645,1952.29,95.46,0.39,24.37000084,47.77,0.64,1.59,67.06,143.31,89.8,183.86
9/11/2015,-0.005423497,-0.54,1103.3,111507,1110.2,1111.9,1097.7,14.505,1961.05,95.19,0.4,23.20000076,46.87,0.61,1.59,89.61,118.87,126.41,118.61
9/14/2015,0.003980105,0.4,1107.7,71350,1107,1109.8,1102.6,14.363,1953.03,95.25,0.4,24.25,45.87,0.62,1.56,88.46,79.94,89.66,91.4
9/15/2015,-0.004614766,-0.46,1102.6,75109,1107.1,1108.5,1101.5,14.326,1978.09,95.61,0.47,22.54000092,45.91,0.72,1.56,100.95,122.69,144.96,113.35
9/16/2015,0.014764402,1.49,1119,123877,1104.4,1123.7,1103,14.885,1995.31,95.42,0.46,21.35000038,49.35,0.73,1.57,67.49,83.47,43.8,109.6
9/17/2015,-0.001788909,-0.18,1117,135687,1118.7,1136,1114.7,14.984,1990.2,94.55,0.39,21.13999939,48.27,0.63,1.58,71.27,83.41,71.27,99.08
9/18/2015,0.018450053,1.86,1137.8,142108,1130,1141.5,1126.9,15.163,1958.03,94.86,0.35,22.28000069,47.28,0.58,1.55,77.99,83.91,79.67,86.39
9/21/2015,-0.004404129,-0.44,1132.8,84042,1138.7,1139.4,1128.7,15.221,1966.97,95.89,0.36,20.13999939,47.64,0.66,1.54,87.15,86.41,57.43,127.75
9/22/2015,-0.007087202,-0.71,1124.8,109509,1132.6,1136.1,1120.5,14.756,1942.74,96.28,0.35,22.44000053,46.69,0.63,1.51,87.71,188.75,131.72,219.73
9/23/2015,0.005938944,0.6,1131.5,89262,1123.8,1134,1121.1,14.789,1938.76,96.07,0.34,22.12999916,48,0.64,1.52,64.87,85.78,57.01,101.89
9/24/2015,0.019516657,1.97,1153.8,200068,1130,1156.4,1129.5,15.13,1932.24,96.69,0.32,23.46999931,47.06,0.64,1.49,41.42,88.7,61.51,121.85
9/25/2015,-0.007132326,-0.71,1145.6,134782,1151,1151.1,1140.1,15.111,1931.34,96.27,0.35,23.62000084,47.28,0.71,1.46,44.34,81.84,85.47,90.74
9/28/2015,-0.01220759,-1.21,1131.7,137003,1145,1147.8,1127.3,14.538,1881.77,96.03,0.34,27.62999916,46.04,0.71,1.39,41.68,92.13,41.75,125.36
9/29/2015,-0.00433917,-0.43,1126.8,100406,1131.4,1134.3,1123.5,14.573,1884.09,95.86,0.33,26.82999992,47.58,0.66,1.39,65.7,111.61,71.21,148.49
9/30/2015,-0.010347996,-1.03,1115.2,148341,1127.2,1127.7,1110.8,14.518,1920.03,96.35,0.33,24.5,47.29,0.65,1.41,77.75,101.28,84.14,112.29
10/1/2015,-0.001345956,-0.13,1113.7,76984,1114.5,1118.5,1110.3,14.511,1923.82,96.19,0.31,22.54999924,47.48,0.59,1.46,69.02,128.45,139.7,155.37
10/2/2015,0.020353544,2.06,1136.6,178784,1112.5,1140.9,1103.8,15.263,1951.36,95.83,0.25,20.94000053,46.55,0.51,1.48,64.84,180.35,205.48,165.27
10/5/2015,0.00087943,0.09,1137.6,110483,1137,1141.6,1129.6,15.708,1987.05,96.11,0.26,19.54000092,49.45,0.56,1.51,48.01,91.1,132.09,61.98
10/6/2015,0.007705817,0.77,1146.4,116671,1134.7,1151,1134.5,15.984,1979.92,95.45,0.26,19.39999962,51.34,0.53,1.52,110.95,113.13,171.43,52.68
10/7/2015,0.002004271,0.2,1148.7,108785,1146.5,1153.6,1141.3,16.094,1995.83,95.5,0.27,18.39999962,51.66,0.53,1.55,49.15,110.68,118.22,111.76
10/8/2015,-0.003837772,-0.38,1144.3,116155,1145,1150.9,1135.9,15.766,2013.43,95.32,0.27,17.42000008,52.13,0.54,1.58,26.35,70.64,81.54,49.46
10/9/2015,0.010086165,1.01,1155.9,129925,1138.1,1159.3,1138,15.818,2014.89,94.81,0.28,17.07999992,52.08,0.58,1.54,78.91,88.39,137.92,51.13
10/12/2015,0.007412549,0.74,1164.5,106716,1155,1168.6,1154.3,15.864,2017.46,94.84,0.28,16.17000008,50.95,0.58,1.54,112.89,79.32,93.02,62.07
10/13/2015,0.000772565,0.08,1165.4,130049,1162.8,1168.6,1151.3,15.907,2003.69,94.76,0.27,17.67000008,48.94,0.54,1.52,33.11,80.69,89.37,67.09
10/14/2015,0.012280557,1.24,1179.8,182083,1168.2,1189.9,1162.5,16.117,1994.24,93.93,0.21,18.03000069,48.25,0.5,1.49,59.36,105.44,122.63,94.98
10/15/2015,0.006505324,0.65,1187.5,181083,1184,1191.7,1173.9,16.164,2023.86,94.37,0.22,16.04999924,47.87,0.54,1.5,35.67,84.32,56.04,113.52
10/16/2015,-0.003712145,-0.37,1183.1,102935,1182.5,1184.8,1174.3,16.114,2033.11,94.54,0.23,15.05000019,48.96,0.56,1.48,51.22,90.19,81.74,81.82
10/19/2015,-0.00874406,-0.87,1172.8,102967,1176.9,1178.2,1168.3,15.841,2033.66,94.93,0.23,14.97999954,47.51,0.59,1.45,51.91,85.07,74.21,97.27
10/20/2015,0.003999495,0.4,1177.5,116171,1170.6,1181.4,1167.2,15.917,2030.77,94.91,0.23,15.75,46.93,0.6,1.48,27.87,70.16,99.92,41.67
10/21/2015,-0.008871507,-0.88,1167.1,115889,1175.5,1179.3,1163.2,15.71,2018.94,95.03,0.23,16.70000076,46.72,0.59,1.45,83.48,69.37,77.8,50.48
10/22/2015,-0.000857192,-0.09,1166.1,113495,1166.8,1171.8,1161.4,15.837,2052.51,96.38,0.23,14.44999981,46.59,0.57,1.47,52.71,68.85,61.01,63.61
10/23/2015,-0.002833958,-0.28,1162.8,145357,1165.9,1179.4,1158.6,15.827,2075.15,97.13,0.24,14.46000004,46.3,0.58,1.51,51.59,79.14,90.17,75.21
10/26/2015,0.00291971,0.29,1166.2,79375,1163.8,1169.6,1162,15.905,2071.18,96.86,0.25,15.28999996,46.57,0.59,1.48,75.05,83.86,83.6,87.17
10/27/2015,-0.000343053,-0.03,1165.8,85314,1163,1168.8,1160.5,15.863,2065.89,96.91,0.29,15.43000031,45.54,0.57,1.48,74.57,49.44,39.43,57.56
10/28/2015,0.008796333,0.88,1176.1,177850,1166.7,1183.1,1152.1,16.293,2090.35,97.78,0.33,14.32999992,47.6,0.63,1.47,112.28,68.04,110.22,35.36
10/29/2015,-0.024792524,-2.45,1147.3,142805,1156.1,1162.5,1144.2,15.55,2089.41,97.28,0.33,14.60999966,48.04,0.67,1.52,77.35,62.65,54.65,71.63
10/30/2015,-0.005155777,-0.51,1141.4,110040,1146.6,1149.8,1138.4,15.567,2079.36,96.95,0.34,15.06999969,48,0.63,1.53,38.41,91.51,91.23,76.09
11/2/2015,-0.004830291,-0.48,1135.9,98561,1141.3,1142.7,1132.2,15.408,2104.05,96.93,0.37,14.14999962,47.91,0.65,1.55,32.86,109.92,149.43,74.78
11/3/2015,-0.019378384,-1.92,1114.1,144707,1132.9,1138,1113.6,15.239,2109.79,97.16,0.39,14.53999996,48,0.65,1.58,72.75,53.27,48.28,48.32
11/4/2015,-0.007116186,-0.71,1106.2,147311,1117.4,1122.3,1105.6,15.058,2102.31,97.95,0.4,15.51000023,46.96,0.68,1.57,45.24,96.48,146.57,53.49
11/5/2015,-0.001809628,-0.18,1104.2,130595,1103.6,1111.3,1102.2,14.983,2099.93,97.94,0.42,15.05000019,47.19,0.71,1.55,33.09,60.45,72.31,40.21
11/6/2015,-0.015055716,-1.49,1087.7,183535,1103.2,1109.7,1084.5,14.691,2099.2,99.17,0.47,14.32999992,46.09,0.75,1.59,78.78,89.18,110.08,84.75
11/9/2015,0.000367681,0.04,1088.1,133427,1089.1,1094.9,1087.4,14.413,2078.58,98.98,0.47,16.52000046,45.38,0.76,1.6,60.61,87.31,61.44,93.95
11/10/2015,0.000367546,0.04,1088.5,137955,1089,1094.8,1084,14.356,2081.72,99.29,0.51,15.28999996,46.44,0.77,1.55,44.19,85.3,103.94,63.05
11/11/2015,-0.003312785,-0.33,1084.9,158171,1088.5,1093.5,1083.2,14.263,2075,99.01,0.51,16.05999947,44.98,0.77,1.55,44.92,51.98,75.38,31.44
11/12/2015,-0.003601278,-0.36,1081,193512,1085.4,1089,1073,14.225,2045.97,98.65,0.51,18.37000084,44.98,0.78,1.54,20.53,44.12,43.98,42.8
11/13/2015,-9.25112E-05,-0.01,1080.9,126219,1083.5,1088,1078.2,14.204,2023.04,99,0.5,20.07999992,41.98,0.76,1.52,33.65,61.57,73.66,40.96
11/16/2015,0.002494804,0.25,1083.6,146506,1087.9,1097.4,1080.5,14.222,2053.19,99.44,0.5,18.15999985,40.28,0.76,1.51,91.65,291.99,401.5,251.17
11/17/2015,-0.013939451,-1.38,1068.6,171466,1082.4,1085.1,1064.4,14.171,2050.44,99.63,0.5,18.84000015,41.28,0.72,1.53,63.48,354.05,551.2,266.17
11/18/2015,9.3576E-05,0.01,1068.7,144564,1070.2,1074.6,1062,14.081,2083.58,99.65,0.49,16.85000038,41.45,0.71,1.56,68.43,309.5,520.67,168.89
11/19/2015,0.008571747,0.86,1077.9,169716,1079.5,1086.6,1068.3,14.253,2081.24,98.99,0.49,16.98999977,42.22,0.68,1.56,43.31,242.89,384.09,153.22
11/20/2015,-0.001485471,-0.15,1076.3,143217,1079.7,1087.2,1074.9,14.126,2089.17,99.56,0.49,15.47000027,42.49,0.66,1.6,48.78,212.19,329.06,130.7
11/23/2015,-0.009053214,-0.9,1066.6,67286,1072.7,1076.3,1065.4,14.061,2086.59,99.8,0.5,15.61999989,43.7,0.64,1.61,13.92,170.01,236.25,128.51
11/24/2015,0.006261995,0.63,1073.3,69317,1067.6,1080.5,1067.6,14.188,2089.14,99.53,0.52,15.93000031,44.38,0.62,1.62,28.8,246.84,334.67,238.09
11/25/2015,-0.003359779,-0.34,1069.7,9070,1070.6,1073.9,1068.7,14.175,2088.87,99.8,0.52,15.18999958,43.56,0.62,1.61,20.42,247.62,394.97,155.57
11/26/2015,0,0,1069.7,9070,1069.7,1069.7,1069.7,14.175,2088.87,99.8,0.52,15.18999958,43.55,0.62,1.61,95.75,172.98,206.94,165.41
11/27/2015,-0.012700674,-1.26,1056.2,175421,1071,1073.9,1051.6,14.048,2090.11,100.02,0.5,15.11999989,43.07,0.62,1.6,45.15,237.59,300.63,212.76
11/30/2015,0.008578888,0.86,1065.3,105076,1056,1069.1,1052.2,14.086,2080.41,100.17,0.51,16.12999916,43.73,0.62,1.59,61.99,100.23,109.91,100.01
12/1/2015,-0.001691094,-0.17,1063.5,115302,1064.6,1074,1062.6,14.083,2102.63,99.8,0.51,14.67000008,42.97,0.58,1.57,48.27,170.5,223.4,121.52
12/2/2015,-0.009162677,-0.91,1053.8,117379,1067.9,1071,1049.4,14.009,2079.51,99.99,0.52,15.90999985,41.92,0.62,1.56,47.61,192.7,265.29,129.71
12/3/2015,0.006997664,0.7,1061.2,166626,1053.5,1064.5,1045.4,14.077,2049.62,97.62,0.57,18.11000061,42,0.72,1.61,38.7,157.92,222.72,121.71
12/4/2015,0.021349806,2.16,1084.1,199706,1062,1088.3,1057.2,14.528,2091.69,98.35,0.6,14.81000042,41.44,0.68,1.6,34.6,156.33,210.61,126.48
12/7/2015,-0.008243459,-0.82,1075.2,104016,1085.5,1086.1,1065,14.332,2077.07,98.66,0.67,15.84000015,39.69,0.67,1.56,50.85,197.37,308.43,168.55
12/8/2015,9.30016E-05,0.01,1075.3,120295,1069.7,1078.4,1066.8,14.116,2063.59,98.47,0.76,17.60000038,39.44,0.68,1.56,43.97,197.98,298.47,136.52
12/9/2015,0.001115345,0.11,1076.5,135909,1074.3,1085,1068.7,14.189,2047.62,97.34,0.72,19.61000061,39.04,0.69,1.53,57.21,199.5,240.51,162.03
12/10/2015,-0.004188975,-0.42,1072,95161,1071.7,1076,1068.8,14.11,2052.23,97.94,0.71,19.34000015,38.65,0.73,1.51,64.28,147.41,236.76,68.1
12/11/2015,0.00344555,0.35,1075.7,147088,1071.4,1079.1,1061.7,13.884,2012.37,97.56,0.68,24.38999939,36.99,0.67,1.46,110.78,150,207.7,110.87
12/14/2015,-0.01150029,-1.14,1063.4,114615,1073,1077.3,1058.1,13.695,2021.94,97.6,0.68,22.72999954,36.51,0.78,1.45,56.77,119.42,175.99,86.35
12/15/2015,-0.001694118,-0.17,1061.6,109842,1060.4,1067.9,1057.4,13.77,2043.41,98.22,0.69,20.95000076,37.66,0.8,1.48,78,142.26,212.73,101.39
12/16/2015,0.014216476,1.43,1076.8,135844,1060.3,1077.9,1060.2,14.248,2073.07,97.87,0.7,17.86000061,36.96,0.84,1.46,85.34,170.6,179.53,173.39
12/17/2015,-0.025584541,-2.53,1049.6,157113,1072.2,1072.7,1046.8,13.703,2041.89,99.27,0.69,18.94000053,36.29,0.77,1.47,100.26,162.98,194.97,196.51
